CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
570	720	118	0.9414	-0.000
332	696	118	0.8319	-0.000
332	720	118	0.8447	-0.000
412	696	118	0.8774	-0.000
412	720	118	0.8872	-0.001
1299	2460	120	0.7879	-42.048
3390	3602	120	0.8555	-14.015
2460	3147	120	0.8839	-19.969
2460	3390	120	0.9045	-19.969
3147	3602	120	0.8327	-14.015
3147	3393	120	0.8692	-14.015
1299	2491	120	0.7711	-42.048
3393	3602	120	0.9113	0.000
3390	3393	120	0.8868	-14.015
2491	3390	120	0.8505	-19.969
2491	3393	120	0.8715	-33.984
2460	3602	120	0.8653	-33.984
3147	3390	120	0.8764	0.000
2491	3602	120	0.8119	-33.984
2460	3393	120	0.9104	-33.984
2460	2491	120	0.9259	0.000
2491	3147	120	0.8444	-19.969
9181	9266	121	0.9191	0.000
9025	9266	121	0.7276	-14.015
2492	3218	127	0.9264	-0.001
3472	4003	128	0.9662	0.014
3936	4003	128	1.0	0.013
3472	3936	128	0.9662	0.000
8410	10393	129	0.7709	-135.974
2430	2443	130	0.8663	0.037
8066	8537	132	0.9895	-14.016
7705	9653	132	0.9731	-70.078
9205	9653	132	0.9506	-14.016
8246	8537	132	0.9865	-14.016
8933	10339	132	0.963	-56.063
8246	9205	132	0.9605	-42.047
8714	9205	132	0.9525	-28.031
7705	10339	132	0.9679	-98.109
8246	8933	132	0.9926	-28.031
9047	9517	132	0.9747	-28.031
8714	10339	132	0.9554	-70.078
8066	9517	132	0.9778	-56.063
9047	9653	132	0.9817	-28.031
8066	9205	132	0.9568	-42.047
8933	9653	132	0.9845	-28.031
8714	9653	132	0.972	-42.047
8714	9047	132	0.9782	-14.016
8066	9047	132	0.9919	-28.031
8066	8933	132	0.9969	-28.031
7705	8246	132	0.9868	-14.016
8066	10339	132	0.964	-84.094
8933	9517	132	0.9782	-28.031
7705	8431	132	0.9579	-28.031
8066	9653	132	0.9826	-56.063
8246	9517	132	0.9788	-56.063
8933	9047	132	0.9934	0.000
7705	8066	132	0.9841	-14.016
8537	8714	132	0.9814	0.000
9205	10339	132	0.9464	-42.047
9047	10339	132	0.96	-56.063
8246	9653	132	0.9833	-56.063
8066	8714	132	0.9833	-14.016
8537	9653	132	0.9805	-42.047
8537	9047	132	0.9851	-14.016
8933	9205	132	0.9572	-14.016
8714	8933	132	0.9812	-14.016
8537	9517	132	0.9754	-42.047
8537	9205	132	0.9518	-28.031
9517	9653	132	0.9722	0.000
8246	9047	132	0.9894	-28.031
8537	10339	132	0.9605	-70.078
8246	10339	132	0.9671	-84.094
7705	8537	132	0.9787	-28.031
9205	9517	132	0.9469	-14.016
8066	8246	132	0.9952	0.000
7705	9047	132	0.9772	-42.047
7705	9517	132	0.9698	-70.078
8714	9517	132	0.9667	-42.047
8537	8933	132	0.9884	-14.016
9653	10339	132	0.958	-28.031
7705	8714	132	0.9743	-28.031
9517	10339	132	0.9539	-28.031
9047	9205	132	0.9538	-14.016
7705	8933	132	0.9801	-42.047
8246	8714	132	0.9833	-14.016
53	11976	133	0.8483	-16.031
2403	2670	134	0.8167	0.046
2636	3737	134	0.767	0.000
1737	2636	134	0.8523	17.027
2403	2636	134	0.8924	0.000
1733	1736	134	0.773	-18.011
1723	2403	134	0.7603	1.003
6547	6628	134	0.8583	74.089
2636	2670	134	0.8025	0.046
1735	2636	134	0.9009	0.000
6628	9295	134	0.7177	-186.198
1737	3737	134	0.7115	17.027
287	2636	134	0.795	0.001
1736	2403	134	0.7193	-44.026
6547	6671	134	0.8885	0.000
1737	2670	134	0.7594	17.073
1735	1737	134	0.8761	-17.026
287	2403	134	0.7607	0.000
1737	2403	134	0.858	17.026
1723	2636	134	0.7545	1.004
1735	2403	134	0.9138	0.000
287	1735	134	0.7774	0.000
1310	2636	134	0.71	0.026
6624	6671	134	0.9297	-0.015
6624	6628	134	0.8848	74.074
1735	3737	134	0.7481	0.001
6671	9295	134	0.7062	-112.109
2670	3737	134	0.7173	-0.046
1736	6671	134	0.7235	-86.125
6628	6671	134	0.8093	-74.089
1736	6628	134	0.898	-12.036
1736	6624	134	0.7876	-86.110
287	350	134	0.7459	-0.000
1735	2670	134	0.8012	0.046
6547	6624	134	0.9553	0.015
1723	1735	134	0.7734	1.003
1310	2403	134	0.7167	0.026
6624	9295	134	0.7725	-112.124
1735	1736	134	0.7977	44.026
287	3737	134	0.7404	0.001
287	1737	134	0.764	-17.026
6547	9295	134	0.797	-112.109
2403	3737	134	0.7836	0.001
3413	3721	135	0.8396	-12.000
3460	3721	135	0.7621	-56.026
3413	3460	135	0.8224	44.026
4418	5464	136	0.9868	-28.031
9397	10895	137	0.9078	0.000
9714	10029	137	0.9091	0.000
8086	11040	137	0.9158	0.000
8743	10641	137	0.9072	0.000
8086	10267	137	0.9021	0.000
8086	10641	137	0.8866	0.000
10641	11304	137	0.8707	0.000
10489	10641	137	0.9419	0.000
10895	11040	137	0.9201	0.000
9714	10641	137	0.929	0.000
8743	9397	137	0.884	0.000
10267	10641	137	0.8697	0.000
9397	11040	137	0.9028	0.000
8086	11304	137	0.9008	0.000
5178	11040	137	0.8837	0.000
5178	7276	137	0.8622	0.000
7276	10489	137	0.8915	0.000
9397	10641	137	0.8691	0.000
5178	10895	137	0.9083	0.000
10267	10895	137	0.8978	0.000
10029	10489	137	0.9193	0.000
8086	9397	137	0.9055	0.000
10489	11304	137	0.885	0.000
5178	8086	137	0.8844	0.000
7276	10029	137	0.8554	0.000
5178	9397	137	0.8694	0.000
8086	9714	137	0.8866	0.000
8086	10489	137	0.9058	0.000
10267	11304	137	0.8878	0.000
9714	11040	137	0.8844	0.000
7276	10641	137	0.8734	0.000
8086	8743	137	0.9006	0.000
8743	11040	137	0.8981	0.000
8743	10267	137	0.8847	0.000
739	5178	137	0.7731	-0.017
10267	10489	137	0.8871	0.000
7276	9714	137	0.8746	0.000
9714	11304	137	0.8724	0.000
10489	11040	137	0.8994	0.000
10895	11304	137	0.9045	0.000
9397	10489	137	0.8861	0.000
8743	11304	137	0.8878	0.000
8743	9714	137	0.9098	0.000
11040	11304	137	0.9018	0.000
8999	10267	137	0.8778	0.000
9397	9714	137	0.8704	0.000
10029	10641	137	0.9133	0.000
8743	10029	137	0.8891	0.000
8999	11040	137	0.8858	0.000
8086	10895	137	0.9243	0.000
9397	11304	137	0.8889	0.000
9714	10267	137	0.8731	0.000
10267	11040	137	0.9027	0.000
8743	10489	137	0.925	0.000
9397	10267	137	0.8913	0.000
9714	10489	137	0.938	0.000
5178	11304	137	0.872	0.000
7276	8743	137	0.9246	0.000
6956	7901	138	0.7379	0.000
4634	4637	141	0.9843	1.997
4068	4637	141	0.9823	-33.961
3966	5587	141	0.8602	-14.016
3966	4200	141	0.9306	-2.016
5014	5126	141	0.9893	-0.000
4200	4316	141	0.8773	-12.000
5011	5129	141	0.976	-0.000
4345	5587	141	0.8995	-16.031
4626	5011	141	0.9502	-1.012
4636	5129	141	0.9707	-2.016
4994	5298	141	0.9371	-13.946
3435	3966	141	0.9503	-33.961
3942	3954	141	0.7968	1.003
4276	4316	141	0.8785	-12.000
4637	5587	141	0.9711	-14.016
3954	4626	141	0.7926	-1.003
5014	5131	141	0.981	-1.997
5203	5587	141	0.9617	0.000
4636	5131	141	0.8795	-1.012
5011	5014	141	0.8657	3.000
5011	5027	141	0.9293	1.997
4994	5014	141	0.9896	-1.946
5027	5238	141	0.7706	0.021
4068	4634	141	0.9708	-35.957
4132	4634	141	0.9769	-35.957
5014	5203	141	0.954	-12.000
4316	5587	141	0.8648	0.000
4200	4276	141	0.9916	-0.000
4316	5203	141	0.847	0.000
3942	3961	141	0.7551	2.007
4316	5298	141	0.8175	0.000
4636	5011	141	0.9794	-2.016
4637	5126	141	0.9772	-2.016
4352	5011	141	0.8346	-36.961
4994	5131	141	0.8652	-3.943
5129	5131	141	0.922	1.003
4276	5014	141	0.864	0.000
3435	4068	141	0.8631	0.000
4205	4626	141	0.8047	1.013
3942	4626	141	0.8094	0.000
5011	5580	141	0.8906	-12.000
5126	5587	141	0.9492	-12.000
4626	5027	141	0.8896	0.984
5014	5298	141	0.9405	-12.000
5203	5298	141	0.9506	0.000
4634	5011	141	0.884	-3.019
5126	5131	141	0.9856	-1.997
4637	5298	141	0.9537	-14.016
4276	5298	141	0.836	-12.000
3961	4132	141	0.8698	35.958
5011	5126	141	0.865	3.000
4636	5580	141	0.9006	-14.016
4994	5126	141	0.9954	-1.946
5126	5129	141	0.8645	-3.000
3961	4634	141	0.8781	0.000
4276	4994	141	0.8593	1.946
3435	4132	141	0.8581	0.000
4276	5587	141	0.8607	-12.000
4068	4352	141	0.945	-2.016
4637	4994	141	0.9712	-0.070
4200	4994	141	0.8576	1.946
5238	5271	141	0.7542	0.000
4634	5131	141	0.9792	-2.016
3966	4132	141	0.8804	33.961
5129	5580	141	0.8869	-12.000
4636	5027	141	0.9165	-0.019
5126	5203	141	0.9573	-12.000
3966	4068	141	0.8892	33.961
3966	4634	141	0.8559	-1.997
3954	4636	141	0.8633	0.000
5027	5131	141	0.8546	-0.994
4634	4636	141	0.9345	-1.004
4994	5587	141	0.9496	-13.946
3966	4316	141	0.9466	-14.016
5298	5587	141	0.9457	0.000
4200	5298	141	0.8316	-12.000
3966	4276	141	0.9242	-2.016
4626	5580	141	0.8689	-13.013
4132	4637	141	0.9876	-33.961
4626	4636	141	0.9356	1.003
5027	5129	141	0.9191	-1.997
4634	5129	141	0.8774	-3.019
4626	5129	141	0.944	-1.013
4068	4132	141	0.9907	0.000
3954	5580	141	0.7865	-14.016
5027	5580	141	0.8413	-13.997
4345	4637	141	0.9101	-2.015
3961	4068	141	0.8715	35.958
4994	5203	141	0.957	-13.946
4352	5131	141	0.9558	-35.957
4132	4636	141	0.8456	-36.961
3954	3961	141	0.8521	1.003
4352	5126	141	0.9581	-33.961
4637	5203	141	0.9766	-14.016
3961	3966	141	0.97	1.997
4637	5014	141	0.9719	-2.016
5011	5131	141	0.9425	1.003
4352	5014	141	0.9605	-33.961
5014	5587	141	0.9523	-12.000
4205	4278	141	0.8771	0.000
5126	5298	141	0.9382	-12.000
4352	5129	141	0.8374	-36.961
6423	7783	143	0.8747	0.000
1015	1367	147	0.7925	0.036
6741	8919	148	0.8336	-16.047
3410	4489	150	0.8252	-42.046
3807	4489	150	0.8563	-28.031
3410	4123	150	0.7768	-28.031
4489	4851	150	0.7259	-26.016
3746	3807	150	0.7038	0.000
4123	4489	150	0.8012	-14.015
3410	3807	150	0.827	-14.015
4123	4851	150	0.7005	-40.031
3807	4123	150	0.8367	-14.016
3807	4851	150	0.7425	-54.047
2937	3807	150	0.7075	-28.031
3410	4851	150	0.7416	-68.062
5309	5923	151	0.7242	-14.015
5755	5923	151	0.7836	-0.000
8854	9831	153	0.903	0.001
8854	11462	153	0.9285	0.001
5496	5551	154	0.8191	12.000
5496	6587	154	0.7657	-42.048
7603	7837	154	0.8007	14.018
7535	11762	154	0.7999	28.032
5911	6108	154	0.807	-26.016
8766	11762	154	0.7582	0.002
5100	6587	154	0.7866	-56.063
7837	7993	154	0.815	26.015
7282	8271	154	0.7897	26.015
4680	5100	154	0.872	-14.016
5377	6460	154	0.8635	-54.048
5331	6108	154	0.9596	-28.031
5777	7282	154	0.7858	-224.216
5377	7535	154	0.8502	-252.246
5331	5777	154	0.9536	-14.014
5777	6108	154	0.9579	-14.017
7603	7993	154	0.8264	40.033
7603	11537	154	0.744	-14.015
5100	6231	154	0.8304	-42.047
5331	5949	154	0.9071	-14.015
7428	11762	154	0.7174	28.032
6460	7837	154	0.7623	-196.181
7837	11537	154	0.7504	-28.033
8271	8766	154	0.7274	-0.001
5065	5331	154	0.8062	-26.015
7282	7535	154	0.8574	-2.016
6231	6587	154	0.7893	-14.017
5331	5911	154	0.7639	-2.016
7837	11762	154	0.7533	26.015
5065	5490	154	0.7116	-14.015
5777	6460	154	0.9634	-28.033
5170	6069	154	0.9212	-28.031
5911	5949	154	0.8125	-11.999
7603	11762	154	0.7582	40.032
6069	6587	154	0.7769	-40.032
7535	7993	154	0.8842	28.032
6108	7282	154	0.7895	-210.199
5100	5170	154	0.8407	12.000
7640	8766	154	0.7112	-0.002
5777	6069	154	0.7583	11.999
5170	6587	154	0.7854	-68.063
7837	8271	154	0.7997	26.014
5777	5911	154	0.8616	11.999
5496	6069	154	0.8481	-2.016
7282	7993	154	0.7972	26.016
7640	7993	154	0.7975	-0.000
4680	5170	154	0.9054	-2.016
4680	5496	154	0.8485	-28.031
5949	6460	154	0.9118	-28.033
6460	7282	154	0.815	-196.182
5065	5911	154	0.7789	-28.031
5065	5377	154	0.8439	-14.015
5377	5949	154	0.8964	-26.014
6108	7993	154	0.8005	-184.183
5377	5911	154	0.8389	-14.015
7535	8271	154	0.8241	28.031
7282	7603	154	0.8355	-14.017
4680	6231	154	0.8532	-56.062
5331	7282	154	0.8015	-238.230
7640	11762	154	0.7805	-0.000
5331	5377	154	0.9136	12.000
6069	6231	154	0.8167	-26.015
7640	8271	154	0.7726	-0.001
4680	6587	154	0.8217	-70.079
7603	8271	154	0.785	40.032
8271	11762	154	0.7754	0.001
6460	7535	154	0.8323	-198.198
5949	6108	154	0.9018	-14.016
5065	5949	154	0.7328	-40.030
7282	7837	154	0.8446	0.001
5551	6069	154	0.7974	-14.016
5777	7535	154	0.8	-226.232
7535	7837	154	0.8111	2.017
4680	6069	154	0.8878	-30.047
7428	8766	154	0.7067	28.030
5331	6460	154	0.9683	-42.048
5377	5777	154	0.9063	-26.014
4680	5551	154	0.7708	-16.032
5170	5983	154	0.7066	-40.028
5777	5949	154	0.9154	-0.000
7993	11762	154	0.7898	-0.000
7993	8271	154	0.8577	-0.001
6460	7603	154	0.7602	-210.199
5065	6108	154	0.747	-54.046
5100	5496	154	0.7944	-14.016
6108	6460	154	0.9523	-14.017
6108	7535	154	0.8134	-212.215
5490	5911	154	0.7041	-14.016
5170	5551	154	0.7843	-14.016
6460	7993	154	0.8191	-170.167
5377	8271	154	0.7742	-224.215
5377	6108	154	0.8957	-40.031
5496	6231	154	0.805	-28.031
5377	7993	154	0.8313	-224.214
5170	5496	154	0.8342	-26.015
7535	7603	154	0.8087	-12.001
5100	6069	154	0.8423	-16.031
5170	6231	154	0.8424	-54.046
99	166	155	0.819	-0.036
1494	2317	155	0.7662	40.990
1407	1992	155	0.8759	-14.015
1779	2317	155	0.938	-14.016
1224	2317	155	0.8839	-28.031
1992	2317	155	0.7405	-14.016
1992	2476	155	0.9344	-0.000
2476	2969	155	0.853	-14.016
1992	2969	155	0.8439	-14.016
166	2317	155	0.7389	-14.016
166	2623	155	0.7181	-14.016
1224	1779	155	0.9531	-14.016
1407	2476	155	0.9291	-14.016
140	166	155	0.8251	-0.036
99	140	155	0.9748	0.000
1407	2969	155	0.8049	-28.031
7701	8251	156	0.7409	-14.016
7701	7770	156	0.8256	-56.026
7770	8251	156	0.7365	42.010
610	743	157	0.8927	0.000
3717	4426	158	0.9127	-76.032
3644	3717	158	0.7723	0.000
4348	7504	158	0.8927	-106.170
4348	5937	158	0.9005	-36.093
4326	4426	158	0.8079	-2.012
4233	4348	158	0.8226	-2.012
3738	5937	158	0.8198	-16.104
5937	7504	158	0.9154	-70.077
3610	3644	158	0.8214	66.022
5937	9127	158	0.8939	-98.111
4233	7504	158	0.8212	-108.182
3644	7504	158	0.9158	-182.202
3717	9442	158	0.8556	-210.236
4159	4426	158	0.869	15.995
3610	9127	158	0.8097	-144.214
4159	4326	158	0.8012	18.007
3717	4326	158	0.8014	-74.019
3738	4348	158	0.8238	19.989
3644	4348	158	0.9232	-76.032
4426	9442	158	0.811	-134.205
3717	4159	158	0.8591	-92.026
3717	7823	158	0.7651	-182.203
3644	9127	158	0.8913	-210.236
4348	9127	158	0.8662	-134.205
3644	3738	158	0.841	-96.021
7504	9127	158	0.9215	-28.035
3644	5937	158	0.941	-112.125
9129	9304	159	0.8475	0.000
9126	9129	159	0.815	-56.026
261	2365	160	0.9921	0.000
261	441	160	0.9901	0.000
441	2365	160	0.992	0.000
2365	2387	160	0.9923	0.007
261	2387	160	0.9895	0.007
441	2387	160	0.9962	0.007
10038	10915	162	0.7374	-74.018
8968	10915	162	0.7454	-222.056
9503	10038	162	0.7551	-74.019
9503	10915	162	0.7378	-148.037
179	250	163	0.7646	0.000
263	318	163	0.727	0.000
883	914	163	0.994	-0.004
122	154	163	0.7065	-0.049
981	1061	163	0.7587	0.000
192	263	163	0.7571	0.000
250	2334	163	0.7528	-42.047
250	783	163	0.743	-26.016
154	263	163	0.7665	0.000
179	783	163	0.724	-26.016
2173	2334	163	0.9762	-0.000
214	2410	163	0.7938	0.070
783	1263	163	0.7365	-0.000
192	208	163	0.7104	0.049
142	982	163	0.7825	-0.036
2607	2857	163	0.7704	-0.006
2818	2945	163	0.7775	0.000
122	214	163	0.7316	-0.049
2101	2823	163	0.7848	-14.016
893	914	163	0.9959	-0.034
122	3401	163	0.7013	0.000
2101	2923	163	0.7808	-14.016
851	925	163	0.9879	-0.019
2823	2923	163	0.7933	0.000
2410	3401	163	0.843	-0.021
214	263	163	0.8953	0.000
2607	3401	163	0.7819	-0.021
363	476	163	0.9624	0.000
214	318	163	0.7254	0.000
823	1249	163	0.9344	-0.000
122	192	163	0.7672	-0.049
851	932	163	0.9879	0.000
883	932	163	0.994	0.034
3006	3171	163	0.7854	0.000
476	653	163	0.906	0.000
154	214	163	0.7982	0.000
783	851	163	0.8188	0.019
281	1061	163	0.8902	-14.016
811	885	163	0.7681	0.984
263	3401	163	0.7221	0.049
851	933	163	0.9863	-0.038
112	2101	163	0.7061	12.995
1263	1389	163	0.7486	0.000
883	925	163	0.994	0.015
122	2410	163	0.7146	0.021
263	2607	163	0.7329	0.070
263	2410	163	0.787	0.070
1263	1514	163	0.7277	0.000
363	653	163	0.8982	0.000
142	179	163	0.8278	-0.000
893	933	163	0.989	-0.034
72	783	163	0.8325	0.000
192	3401	163	0.8057	0.049
476	731	163	0.7236	-0.036
72	1389	163	0.7539	-0.000
851	874	163	0.9842	-0.034
179	731	163	0.7128	-0.036
925	2173	163	0.7436	-16.031
831	885	163	0.9778	-0.036
851	893	163	0.984	-0.004
874	932	163	0.9791	0.034
851	883	163	0.9873	-0.034
72	1514	163	0.7791	-0.000
914	925	163	1.0	0.019
982	2818	163	0.7777	0.959
893	925	163	0.9959	-0.015
874	933	163	0.9781	-0.004
363	823	163	0.7077	-4.994
1061	3171	163	0.7274	0.000
363	731	163	0.7953	-0.036
885	994	163	0.8288	0.036
3171	3401	163	0.7257	-0.000
811	831	163	0.7325	1.020
883	893	163	0.9934	0.030
208	263	163	0.8925	-0.049
981	982	163	0.805	27.995
250	2173	163	0.725	-42.047
1389	1514	163	0.759	0.000
214	3401	163	0.7045	0.049
112	3099	163	0.8001	12.995
192	214	163	0.8201	0.000
994	1061	163	0.705	-26.016
1061	2773	163	0.7715	-40.031
874	883	163	0.9728	0.000
281	981	163	0.8019	-14.016
792	885	163	0.9666	0.000
142	731	163	0.8006	-0.036
831	994	163	0.8806	0.000
72	1263	163	0.7523	-0.000
2607	3006	163	0.7396	-0.021
874	893	163	0.9764	0.030
192	318	163	0.8243	0.000
192	2410	163	0.8443	0.070
932	933	163	0.9927	-0.038
154	3401	163	0.7361	0.049
154	192	163	0.8701	0.000
250	925	163	0.8047	-26.016
925	932	163	1.0	0.019
72	112	163	0.7048	-0.036
3006	3401	163	0.9431	-0.000
914	933	163	0.9927	0.000
192	3006	163	0.7242	0.049
792	994	163	0.7912	0.036
2857	3401	163	0.7098	-0.015
883	933	163	0.987	-0.004
874	914	163	0.9791	-0.004
783	933	163	0.8154	-0.019
893	932	163	0.9959	0.004
154	2410	163	0.829	0.070
1059	1061	163	0.8111	-27.995
874	925	163	0.9791	0.015
925	2334	163	0.7618	-16.031
851	914	163	0.9879	-0.038
914	932	163	1.0	0.038
154	318	163	0.8731	0.000
925	933	163	0.9927	-0.019
792	831	163	0.9513	0.036
208	214	163	0.8685	-0.049
2410	2607	163	0.7539	-0.000
2410	3006	163	0.8165	-0.021
220	1769	164	0.9644	0.000
1596	1769	164	0.9043	-0.000
220	1596	164	0.9048	0.000
335	1360	165	0.7308	15.995
2412	2527	167	0.9882	0.021
5191	5409	168	0.8625	-0.000
5103	5409	168	0.7038	-2.016
1316	3925	171	0.7625	0.000
4136	4468	171	0.8369	0.000
3925	4468	171	0.8244	-0.046
4187	4601	173	0.8453	15.994
9870	11028	176	0.7021	-42.047
9061	9672	177	0.8707	-28.031
9241	10338	178	0.7469	12.001
10338	10485	178	0.9444	0.060
9585	10485	178	0.8098	13.940
8085	9382	178	0.786	0.000
9585	10338	178	0.8259	13.880
8085	9241	178	0.8037	0.000
8476	9241	178	0.8217	0.000
8085	8476	178	0.9405	-0.000
9608	10023	179	0.7912	-14.016
9396	9608	179	0.7894	-14.016
9396	11130	179	0.9643	-56.063
9739	10892	179	0.7838	-42.047
9739	9924	179	0.7744	-14.016
9924	10023	179	0.8462	0.000
10892	11130	179	0.838	0.000
9924	11130	179	0.8381	-28.031
9396	9739	179	0.8528	-14.016
8792	9924	179	0.7364	-56.063
9608	10892	179	0.7253	-42.047
9396	10023	179	0.9646	-28.031
9739	11130	179	0.8523	-42.047
9608	9924	179	0.7167	-14.016
9924	10892	179	0.8523	-28.031
9396	9924	179	0.834	-28.031
10023	10892	179	0.8341	-28.031
9739	10023	179	0.8547	-14.016
9608	11130	179	0.7891	-42.047
9608	9739	179	0.8285	0.000
9486	10023	179	0.7158	-50.016
8792	11130	179	0.839	-84.094
8792	10892	179	0.7479	-84.094
10023	11130	179	0.9723	-28.031
8792	9739	179	0.7702	-42.047
8792	10023	179	0.8407	-56.062
9396	10892	179	0.8334	-56.063
8792	9608	179	0.7132	-42.047
8792	9396	179	0.838	-28.031
2198	2234	180	0.9195	190.032
2234	2346	180	0.9562	0.000
2198	2346	180	0.9273	190.032
8719	8954	181	0.7986	-14.016
4911	6061	182	0.7341	-27.995
4911	5852	182	0.7724	2.016
1595	2128	184	0.7663	-14.016
1727	2128	184	0.8452	-16.031
1595	1727	184	0.7166	2.015
2128	2635	184	0.7576	0.000
1970	2128	184	0.7233	-0.985
1727	2635	184	0.7332	-16.031
5578	6639	185	0.7681	15.995
8318	9901	188	0.8463	-203.962
1576	2095	189	0.832	-0.057
6135	6166	190	0.759	-0.000
9922	10285	192	0.9192	-0.000
8770	9956	195	0.7996	205.887
587	744	198	0.8277	-18.011
583	2464	198	0.7698	18.010
583	744	198	0.8483	-0.000
587	862	198	0.7129	-27.011
587	800	198	0.7289	-18.011
800	2464	198	0.7101	18.011
744	800	198	0.7973	0.000
583	800	198	0.8932	-0.000
583	587	198	0.7799	18.011
428	952	199	0.8382	0.000
952	1014	199	0.8254	0.000
705	1014	199	0.7929	0.000
705	952	199	0.9121	0.000
1014	1043	199	0.8586	0.065
428	705	199	0.8138	0.000
1043	1378	199	0.8001	0.001
4247	4252	200	0.7554	17.027
1280	1415	201	0.7668	0.000
1280	1428	201	0.7093	-185.048
9806	10066	202	0.8191	135.975
2402	2643	203	0.8242	-99.069
1785	2643	203	0.7391	-99.069
1785	2637	203	0.7798	-99.069
1785	1805	203	0.72	-0.000
2637	2643	203	0.7304	-0.000
1805	2643	203	0.7384	-99.069
7102	7844	204	0.9132	-28.032
7844	8088	204	0.76	-14.013
7102	7583	204	0.7608	-14.016
7583	7844	204	0.7474	-14.016
3808	5694	205	0.7629	-76.031
5509	5694	205	0.916	0.131
4188	5694	205	0.7966	-76.031
3808	4188	205	0.9626	0.000
7393	8984	207	0.8583	0.000
7988	8670	207	0.9859	0.000
7988	8984	207	0.8675	0.000
8343	8670	207	0.9832	0.000
7393	8343	207	0.9877	-0.000
8670	8984	207	0.8558	0.000
7393	7988	207	0.9905	-0.000
7988	8343	207	0.9973	0.000
7393	8670	207	0.9761	-0.000
8343	8984	207	0.8655	0.000
525	714	208	0.7101	0.018
525	625	208	0.7101	0.000
625	714	208	1.0	0.018
525	585	208	0.7098	0.018
525	1185	208	0.7063	-14.016
4686	4739	216	0.7636	-0.001
844	1386	218	0.7147	-0.036
11761	11846	220	0.7736	-81.069
9002	9289	220	0.9856	0.000
7079	8653	220	0.917	0.000
11761	11780	220	0.7462	-41.026
8812	9289	220	0.9896	0.000
7541	11770	220	0.9858	0.000
7541	11761	220	0.7018	-42.011
7971	9002	220	0.98	-0.000
7971	11770	220	0.985	0.000
11764	11782	220	0.7724	-41.026
9002	11761	220	0.7014	-42.010
7971	11761	220	0.7009	-42.011
11782	11837	220	0.7247	-106.053
5809	9289	220	0.9476	0.000
8370	11761	220	0.7006	-42.011
9289	11761	220	0.7047	-42.010
7541	8812	220	0.989	-0.000
8370	8653	220	0.9539	0.000
5809	8812	220	0.9469	0.000
7541	7971	220	0.9807	0.000
5809	11799	220	0.7031	-24.000
7079	7971	220	0.9284	0.000
7079	7541	220	0.9305	0.000
8653	11770	220	0.9583	0.000
11764	11789	220	0.7645	-65.027
7079	9002	220	0.9293	0.000
5809	7079	220	0.9068	0.000
8653	9289	220	0.958	-0.000
7971	8812	220	0.9835	-0.000
7971	8653	220	0.9543	0.000
7541	8653	220	0.9542	0.000
7079	11770	220	0.9319	0.000
8370	9002	220	0.9829	-0.000
7971	8370	220	0.9798	0.000
9002	11770	220	0.9846	0.000
5809	8653	220	0.9304	0.000
5809	11770	220	0.9458	0.000
8653	8812	220	0.9575	-0.000
7079	8812	220	0.9334	0.000
9289	11770	220	0.9891	0.000
7541	9002	220	0.9821	-0.000
8812	9002	220	0.9848	0.000
7541	8370	220	0.9842	0.000
11765	11782	220	0.739	-17.026
7541	9289	220	0.9866	-0.000
8370	9289	220	0.984	-0.000
8653	9002	220	0.9529	-0.000
8370	8812	220	0.987	-0.000
6727	7079	220	0.7759	0.000
11789	11799	220	0.78	-41.026
7079	9289	220	0.9341	0.000
5809	9002	220	0.943	0.000
5809	7541	220	0.9441	0.000
7971	9289	220	0.9844	-0.000
8812	11761	220	0.7046	-42.010
8370	11770	220	0.9847	0.000
11770	11846	220	0.9324	-123.080
11761	11799	220	0.78	18.011
5809	8370	220	0.9414	0.000
11782	11789	220	0.7387	-24.000
7079	8370	220	0.928	0.000
8812	11770	220	0.9886	0.000
5809	7971	220	0.9418	0.000
10712	11068	224	0.8399	0.000
8160	11454	225	0.9352	0.002
1757	1818	226	0.8674	0.000
1757	7858	226	0.7864	-238.266
1818	7858	226	0.8002	-238.266
6708	7477	227	0.886	-2.016
5449	6732	227	0.9438	-28.031
4722	4971	227	0.9459	15.995
6708	7195	227	0.846	-14.016
6833	7262	227	0.8579	-14.015
7262	7696	227	0.8449	-14.016
7262	7477	227	0.8997	13.979
6479	6732	227	0.9689	0.000
7195	7477	227	0.9431	12.000
6732	6897	227	0.8683	-14.016
4445	7262	227	0.8413	-84.093
4445	4722	227	0.931	-14.015
6479	7195	227	0.8271	-40.031
6732	7477	227	0.9747	-28.031
6479	7477	227	0.9809	-28.031
5449	7477	227	0.9485	-56.062
6833	7696	227	0.8709	-28.031
4445	4971	227	0.9007	1.979
5449	6479	227	0.9543	-28.031
2503	2522	229	0.8974	-1.004
46	59	230	0.9617	0.000
46	12011	230	0.9791	0.000
37	59	230	0.9989	0.000
16	12026	230	0.9754	0.000
12011	12026	230	0.9785	0.000
16	46	230	0.9779	0.000
37	12026	230	0.9744	0.000
24	12016	230	0.9756	0.000
16	12016	230	0.9757	0.000
37	12011	230	0.9909	0.000
16	12011	230	0.9984	0.000
12011	12016	230	0.9789	0.000
24	12026	230	0.9757	0.000
24	46	230	0.9735	0.000
59	12026	230	0.9685	0.000
24	59	230	0.9965	0.000
59	12011	230	0.9866	0.000
24	12011	230	0.9958	0.000
16	59	230	0.9867	0.000
