"CLUSTERID1","CLUSTERID2","ComponentIndex","Cosine","DeltaMZ","ChemProp2","ChemProp_spearman","ChemProp_log","ChemProp_sqrt","abs_ChemProp2","abs_ChemProp_spearman","abs_ChemProp_log","abs_ChemProp_sqrt","Sign_ChemProp2","Compound1_LibraryID","Compound1_MQScore","Compound1_MS2 Verification Comment","Compound1_RTConsensus","Compound1_RTMean","Compound1_RTStdErr","Compound1_Smiles","Compound1_SpectrumID","Compound1_SumPeakIntensity","Compound1_UniqueFileSourcesCount","Compound1_cluster index","Compound1_componentindex","Compound1_neutral M mass","Compound1_number of spectra","Compound1_parent mass","Compound1_precursor charge","Compound1_precursor mass","Compound1_sum(precursor intensity)","Compound2_LibraryID","Compound2_MQScore","Compound2_MS2 Verification Comment","Compound2_RTConsensus","Compound2_RTMean","Compound2_RTStdErr","Compound2_Smiles","Compound2_SpectrumID","Compound2_SumPeakIntensity","Compound2_UniqueFileSourcesCount","Compound2_cluster index","Compound2_componentindex","Compound2_neutral M mass","Compound2_number of spectra","Compound2_parent mass","Compound2_precursor charge","Compound2_precursor mass","Compound2_sum(precursor intensity)"
9502,9747,491,0.8089,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.8191,6.8191,0,"N/A","N/A",1111416.88734,47,9502,491,NA,47,666.6878,1,666.6878,1111416.88734,"N/A","N/A",NA,6.9299,6.9299,0,"N/A","N/A",603376.09852,50,9747,491,NA,50,666.6879,1,666.6879,603376.09852
8784,8945,491,0.8445,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.4522,6.4522,0,"N/A","N/A",518948.09085,14,8784,491,NA,14,666.6886,1,666.6886,518948.09085,"N/A","N/A",NA,6.5165,6.5165,0,"N/A","N/A",506699.46073,22,8945,491,NA,22,666.6885,1,666.6885,506699.46073
9502,11339,491,0.8846,-0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.8191,6.8191,0,"N/A","N/A",1111416.88734,47,9502,491,NA,47,666.6878,1,666.6878,1111416.88734,"N/A","N/A",NA,7.9106,7.9106,0,"N/A","N/A",1418844.9275,14,11339,491,NA,14,666.6897,1,666.6897,1418844.9275
8784,11339,491,0.8904,-0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.4522,6.4522,0,"N/A","N/A",518948.09085,14,8784,491,NA,14,666.6886,1,666.6886,518948.09085,"N/A","N/A",NA,7.9106,7.9106,0,"N/A","N/A",1418844.9275,14,11339,491,NA,14,666.6897,1,666.6897,1418844.9275
9268,9502,491,0.8666,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.7173,6.7173,0,"N/A","N/A",1327127.07673,37,9268,491,NA,37,666.688,1,666.688,1327127.07673,"N/A","N/A",NA,6.8191,6.8191,0,"N/A","N/A",1111416.88734,47,9502,491,NA,47,666.6878,1,666.6878,1111416.88734
9747,11339,491,0.8346,-0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.9299,6.9299,0,"N/A","N/A",603376.09852,50,9747,491,NA,50,666.6879,1,666.6879,603376.09852,"N/A","N/A",NA,7.9106,7.9106,0,"N/A","N/A",1418844.9275,14,11339,491,NA,14,666.6897,1,666.6897,1418844.9275
9268,9747,491,0.8126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.7173,6.7173,0,"N/A","N/A",1327127.07673,37,9268,491,NA,37,666.688,1,666.688,1327127.07673,"N/A","N/A",NA,6.9299,6.9299,0,"N/A","N/A",603376.09852,50,9747,491,NA,50,666.6879,1,666.6879,603376.09852
8784,9747,491,0.766,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.4522,6.4522,0,"N/A","N/A",518948.09085,14,8784,491,NA,14,666.6886,1,666.6886,518948.09085,"N/A","N/A",NA,6.9299,6.9299,0,"N/A","N/A",603376.09852,50,9747,491,NA,50,666.6879,1,666.6879,603376.09852
8945,9747,491,0.7678,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.5165,6.5165,0,"N/A","N/A",506699.46073,22,8945,491,NA,22,666.6885,1,666.6885,506699.46073,"N/A","N/A",NA,6.9299,6.9299,0,"N/A","N/A",603376.09852,50,9747,491,NA,50,666.6879,1,666.6879,603376.09852
8784,11383,491,0.8047,73.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.4522,6.4522,0,"N/A","N/A",518948.09085,14,8784,491,NA,14,666.6886,1,666.6886,518948.09085,"N/A","N/A",NA,7.9474,7.9474,0,"N/A","N/A",196057.729,8,11383,491,NA,8,593.5976,1,593.5976,196057.729
7317,7522,497,0.7677,-58.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.9897,5.9897,0,"N/A","N/A",1722465.7195,80,7317,497,NA,80,275.2577,1,275.2577,1722465.7195,"N/A","N/A",NA,6.0743,6.0743,0,"N/A","N/A",1926447.7205,80,7522,497,NA,80,333.2995,1,333.2995,1926447.7205
1204,2393,499,0.7876,115.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.191,2.191,0,"N/A","N/A",192407.17705,18,1204,499,NA,18,604.2972,1,604.2972,192407.17705,"N/A","N/A",NA,2.8377,2.8377,0,"N/A","N/A",1297283.80827,58,2393,499,NA,58,489.2343,1,489.2343,1297283.80827
4226,4568,501,0.8736,-14.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.4547,4.4547,0,"N/A","N/A",92300.51073,17,4226,501,NA,17,330.1271,1,330.1271,92300.51073,"N/A","N/A",NA,4.841,4.841,0,"N/A","N/A",222954.1347,24,4568,501,NA,24,344.1424,1,344.1424,222954.1347
907,1215,503,0.834,-0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,1.9886,1.9886,0,"N/A","N/A",5866736.889,74,907,503,NA,74,301.118,1,301.118,5866736.889,"N/A","N/A",NA,2.1833,2.1833,0,"N/A","N/A",2183759.8283,74,1215,503,NA,74,301.1372,1,301.1372,2183759.8283
907,1392,503,0.7927,18.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,1.9886,1.9886,0,"N/A","N/A",5866736.889,74,907,503,NA,74,301.118,1,301.118,5866736.889,"N/A","N/A",NA,2.3078,2.3078,0,"N/A","N/A",750086.31866,74,1392,503,NA,74,283.1074,1,283.1074,750086.31866
907,1314,503,0.8399,-0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,1.9886,1.9886,0,"N/A","N/A",5866736.889,74,907,503,NA,74,301.118,1,301.118,5866736.889,"N/A","N/A",NA,2.1954,2.1954,0,"N/A","N/A",1678646.712,74,1314,503,NA,74,301.1372,1,301.1372,1678646.712
907,1383,503,0.8156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,1.9886,1.9886,0,"N/A","N/A",5866736.889,74,907,503,NA,74,301.118,1,301.118,5866736.889,"N/A","N/A",NA,2.3057,2.3057,0,"N/A","N/A",13733960.308,74,1383,503,NA,74,301.1179,1,301.1179,13733960.308
907,1563,503,0.7511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,1.9886,1.9886,0,"N/A","N/A",5866736.889,74,907,503,NA,74,301.118,1,301.118,5866736.889,"N/A","N/A",NA,2.3357,2.3357,0,"N/A","N/A",3274535.9666,74,1563,503,NA,74,301.118,1,301.118,3274535.9666
8427,8738,511,0.8249,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.2642,6.2642,0,"N/A","N/A",3157290.7774,77,8427,511,NA,77,702.863,1,702.863,3157290.7774,"N/A","N/A",NA,6.388,6.388,0,"N/A","N/A",3794400.092,77,8738,511,NA,77,702.8632,1,702.8632,3794400.092
8427,9112,511,0.8303,203.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.2642,6.2642,0,"N/A","N/A",3157290.7774,77,8427,511,NA,77,702.863,1,702.863,3157290.7774,"N/A","N/A",NA,6.5801,6.5801,0,"N/A","N/A",26398129.461,80,9112,511,NA,80,498.901,1,498.901,26398129.461
75,113,513,0.9729,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,0.5202,0.5202,0,"N/A","N/A",664707.8462,73,75,513,NA,73,157.0972,1,157.0972,664707.8462,"N/A","N/A",NA,0.5511,0.5511,0,"N/A","N/A",218595.04492,14,113,513,NA,14,157.0794,1,157.0794,218595.04492
6629,7286,514,0.8175,-28.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.7735,5.7735,0,"N/A","N/A",2260094.2588,80,6629,514,NA,80,322.295,1,322.295,2260094.2588,"N/A","N/A",NA,6.0516,6.0516,0,"N/A","N/A",2195021.3653,80,7286,514,NA,80,350.3261,1,350.3261,2195021.3653
10153,10833,516,0.7206,-89.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.2722,7.2722,0,"N/A","N/A",28957.9914,2,10153,516,NA,2,668.5609,1,668.5609,28957.9914,"N/A","N/A",NA,7.6789,7.6789,0,"N/A","N/A",177749.773,3,10833,516,NA,3,757.6432,1,757.6432,177749.773
10154,10751,516,0.734,104.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.2742,7.2742,0,"N/A","N/A",98137.148,2,10154,516,NA,2,741.651,1,741.651,98137.148,"N/A","N/A",NA,7.6533,7.6533,0,"N/A","N/A",42500.9536,2,10751,516,NA,2,637.5874,1,637.5874,42500.9536
10153,10154,516,0.7701,-73.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.2722,7.2722,0,"N/A","N/A",28957.9914,2,10153,516,NA,2,668.5609,1,668.5609,28957.9914,"N/A","N/A",NA,7.2742,7.2742,0,"N/A","N/A",98137.148,2,10154,516,NA,2,741.651,1,741.651,98137.148
10751,10833,516,0.7169,-120.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.6533,7.6533,0,"N/A","N/A",42500.9536,2,10751,516,NA,2,637.5874,1,637.5874,42500.9536,"N/A","N/A",NA,7.6789,7.6789,0,"N/A","N/A",177749.773,3,10833,516,NA,3,757.6432,1,757.6432,177749.773
10154,10833,516,0.9094,-15.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.2742,7.2742,0,"N/A","N/A",98137.148,2,10154,516,NA,2,741.651,1,741.651,98137.148,"N/A","N/A",NA,7.6789,7.6789,0,"N/A","N/A",177749.773,3,10833,516,NA,3,757.6432,1,757.6432,177749.773
6184,6534,517,0.7172,-15.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.5088,5.5088,0,"N/A","N/A",216726.484,77,6184,517,NA,77,221.117,1,221.117,216726.484,"N/A","N/A",NA,5.7372,5.7372,0,"N/A","N/A",108031.353,3,6534,517,NA,3,237.1119,1,237.1119,108031.353
4720,10014,517,0.8601,-252.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.958,4.958,0,"N/A","N/A",1174514.1822,80,4720,517,NA,80,311.1847,1,311.1847,1174514.1822,"N/A","N/A",NA,7.1803,7.1803,0,"N/A","N/A",176075.122,2,10014,517,NA,2,563.4664,1,563.4664,176075.122
6184,6419,517,0.8174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.5088,5.5088,0,"N/A","N/A",216726.484,77,6184,517,NA,77,221.117,1,221.117,216726.484,"N/A","N/A",NA,5.6909,5.6909,0,"N/A","N/A",209030.4443,48,6419,517,NA,48,221.1171,1,221.1171,209030.4443
6534,6536,517,0.8004,-56.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.7372,5.7372,0,"N/A","N/A",108031.353,3,6534,517,NA,3,237.1119,1,237.1119,108031.353,"N/A","N/A",NA,5.7383,5.7383,0,"N/A","N/A",338408.73492,43,6536,517,NA,43,293.1744,1,293.1744,338408.73492
6536,10014,517,0.8226,-270.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.7383,5.7383,0,"N/A","N/A",338408.73492,43,6536,517,NA,43,293.1744,1,293.1744,338408.73492,"N/A","N/A",NA,7.1803,7.1803,0,"N/A","N/A",176075.122,2,10014,517,NA,2,563.4664,1,563.4664,176075.122
4720,6536,517,0.7469,18.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.958,4.958,0,"N/A","N/A",1174514.1822,80,4720,517,NA,80,311.1847,1,311.1847,1174514.1822,"N/A","N/A",NA,5.7383,5.7383,0,"N/A","N/A",338408.73492,43,6536,517,NA,43,293.1744,1,293.1744,338408.73492
9165,10760,520,0.8324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.5882,6.5882,0,"N/A","N/A",4322710.58675,78,9165,520,NA,78,828.8094,1,828.8094,4322710.58675,"N/A","N/A",NA,7.6823,7.6823,0,"N/A","N/A",8130521.347,80,10760,520,NA,80,828.809,1,828.809,8130521.347
4375,4912,521,0.85,-15.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.6223,4.6223,0,"N/A","N/A",725647.1698,4,4375,521,NA,4,439.3528,1,439.3528,725647.1698,"N/A","N/A",NA,5.0787,5.0787,0,"N/A","N/A",720809.3326,4,4912,521,NA,4,455.3474,1,455.3474,720809.3326
4809,4912,521,0.7143,-18.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.0205,5.0205,0,"N/A","N/A",259381.111,3,4809,521,NA,3,437.3367,1,437.3367,259381.111,"N/A","N/A",NA,5.0787,5.0787,0,"N/A","N/A",720809.3326,4,4912,521,NA,4,455.3474,1,455.3474,720809.3326
5647,6299,522,0.9296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.414,5.414,0,"N/A","N/A",128838.347,3,5647,522,NA,3,251.1275,1,251.1275,128838.347,"N/A","N/A",NA,5.6426,5.6426,0,"N/A","N/A",3605104.28,80,6299,522,NA,80,251.1277,1,251.1277,3605104.28
1206,1454,525,0.8191,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.192,2.192,0,"N/A","N/A",1518824.2686,74,1206,525,NA,74,705.3394,1,705.3394,1518824.2686,"N/A","N/A",NA,2.3314,2.3314,0,"N/A","N/A",593191.49374,74,1454,525,NA,74,705.3385,1,705.3385,593191.49374
4476,6046,526,0.8701,18.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.7491,4.7491,0,"N/A","N/A",893113.47,3,4476,526,NA,3,447.2005,1,447.2005,893113.47,"N/A","N/A",NA,5.5443,5.5443,0,"N/A","N/A",163883.261,3,6046,526,NA,3,429.1904,1,429.1904,163883.261
3700,3865,531,0.8271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,3.8962,3.8962,0,"N/A","N/A",50744.637,3,3700,531,NA,3,313.1278,1,313.1278,50744.637,"N/A","N/A",NA,4.0746,4.0746,0,"N/A","N/A",97974.866,3,3865,531,NA,3,313.1278,1,313.1278,97974.866
9124,10070,532,0.8532,-135.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.57,6.57,0,"N/A","N/A",1569911.2817,75,9124,532,NA,75,974.8134,1,974.8134,1569911.2817,"N/A","N/A",NA,7.2631,7.2631,0,"N/A","N/A",3099596.0875,75,10070,532,NA,75,1110.7887,1,1110.7887,3099596.0875
4781,5137,534,0.9284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.9958,4.9958,0,"N/A","N/A",2300742.64,3,4781,534,NA,3,883.3862,1,883.3862,2300742.64,"N/A","N/A",NA,5.2156,5.2156,0,"N/A","N/A",830978.42,3,5137,534,NA,3,883.3862,1,883.3862,830978.42
4781,5051,534,0.9446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.9958,4.9958,0,"N/A","N/A",2300742.64,3,4781,534,NA,3,883.3862,1,883.3862,2300742.64,"N/A","N/A",NA,5.1777,5.1777,0,"N/A","N/A",731566.84,3,5051,534,NA,3,883.3862,1,883.3862,731566.84
5051,5137,534,0.9288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.1777,5.1777,0,"N/A","N/A",731566.84,3,5051,534,NA,3,883.3862,1,883.3862,731566.84,"N/A","N/A",NA,5.2156,5.2156,0,"N/A","N/A",830978.42,3,5137,534,NA,3,883.3862,1,883.3862,830978.42
3473,3937,535,0.8969,15.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,3.6311,3.6311,0,"N/A","N/A",556154.52906,31,3473,535,NA,31,371.1754,1,371.1754,556154.52906,"N/A","N/A",NA,4.1724,4.1724,0,"N/A","N/A",341902.01506,26,3937,535,NA,26,355.1802,1,355.1802,341902.01506
10444,11109,536,0.9358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.4279,7.4279,0,"N/A","N/A",165773.44531,3,10444,536,NA,3,738.6532,1,738.6532,165773.44531,"N/A","N/A",NA,7.8116,7.8116,0,"N/A","N/A",193405.6162,2,11109,536,NA,2,738.653,1,738.653,193405.6162
5735,6072,537,0.7405,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4448,5.4448,0,"N/A","N/A",145062.71388,18,5735,537,NA,18,265.1431,1,265.1431,145062.71388,"N/A","N/A",NA,5.5503,5.5503,0,"N/A","N/A",68511.455,3,6072,537,NA,3,265.1431,1,265.1431,68511.455
5633,6513,543,0.8663,-17.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4098,5.4098,0,"N/A","N/A",602713.1895,80,5633,543,NA,80,361.2848,1,361.2848,602713.1895,"N/A","N/A",NA,5.7695,5.7695,0,"N/A","N/A",8179765.045,80,6513,543,NA,80,378.3577,1,378.3577,8179765.045
2378,2989,545,0.7548,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.8255,2.8255,0,"N/A","N/A",566976.0937,74,2378,545,NA,74,205.1334,1,205.1334,566976.0937,"N/A","N/A",NA,3.2434,3.2434,0,"N/A","N/A",1294165.58,74,2989,545,NA,74,219.1492,1,219.1492,1294165.58
6541,6656,548,0.7337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.7403,5.7403,0,"N/A","N/A",2478146.983,80,6541,548,NA,80,261.2423,1,261.2423,2478146.983,"N/A","N/A",NA,5.7425,5.7425,0,"N/A","N/A",2041155.403,80,6656,548,NA,80,261.2423,1,261.2423,2041155.403
1039,1104,550,0.7514,-0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.098,2.098,0,"N/A","N/A",6677265.298,74,1039,550,NA,74,273.123,1,273.123,6677265.298,"N/A","N/A",NA,2.1412,2.1412,0,"N/A","N/A",1604009.41324,63,1104,550,NA,63,273.1572,1,273.1572,1604009.41324
9150,10143,556,0.7209,44.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.5468,6.5468,0,"N/A","N/A",1993863.7093,80,9150,556,NA,80,526.4318,1,526.4318,1993863.7093,"N/A","N/A",NA,7.2519,7.2519,0,"N/A","N/A",2010492.0764,80,10143,556,NA,80,482.4048,1,482.4048,2010492.0764
3645,4227,558,0.8726,15.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,3.8415,3.8415,0,"N/A","N/A",381880.1792,12,3645,558,NA,12,383.1788,1,383.1788,381880.1792,"N/A","N/A",NA,4.459,4.459,0,"N/A","N/A",230784.86172,12,4227,558,NA,12,367.1842,1,367.1842,230784.86172
11982,11984,564,1,-0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,9.1848,9.1848,0,"N/A","N/A",9703469.178,80,11982,564,NA,80,225.0427,1,225.0427,9703469.178,"N/A","N/A",NA,9.1533,9.1533,0,"N/A","N/A",5514680.912,80,11984,564,NA,80,225.0605,1,225.0605,5514680.912
5671,6088,565,0.8939,-14.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4088,5.4088,0,"N/A","N/A",929177.1278,36,5671,565,NA,36,614.3122,1,614.3122,929177.1278,"N/A","N/A",NA,5.5549,5.5549,0,"N/A","N/A",5308203.262,33,6088,565,NA,33,628.3276,1,628.3276,5308203.262
5671,6259,565,0.7302,-2.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4088,5.4088,0,"N/A","N/A",929177.1278,36,5671,565,NA,36,614.3122,1,614.3122,929177.1278,"N/A","N/A",NA,5.6145,5.6145,0,"N/A","N/A",136650.0015,28,6259,565,NA,28,616.3277,1,616.3277,136650.0015
6088,6133,565,0.8737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.5549,5.5549,0,"N/A","N/A",5308203.262,33,6088,565,NA,33,628.3276,1,628.3276,5308203.262,"N/A","N/A",NA,5.561,5.561,0,"N/A","N/A",3756197.401,33,6133,565,NA,33,628.3276,1,628.3276,3756197.401
5596,6259,565,0.7655,-2.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4008,5.4008,0,"N/A","N/A",1159541.0712,36,5596,565,NA,36,614.3122,1,614.3122,1159541.0712,"N/A","N/A",NA,5.6145,5.6145,0,"N/A","N/A",136650.0015,28,6259,565,NA,28,616.3277,1,616.3277,136650.0015
5596,5671,565,0.9323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4008,5.4008,0,"N/A","N/A",1159541.0712,36,5596,565,NA,36,614.3122,1,614.3122,1159541.0712,"N/A","N/A",NA,5.4088,5.4088,0,"N/A","N/A",929177.1278,36,5671,565,NA,36,614.3122,1,614.3122,929177.1278
5596,6088,565,0.8747,-14.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4008,5.4008,0,"N/A","N/A",1159541.0712,36,5596,565,NA,36,614.3122,1,614.3122,1159541.0712,"N/A","N/A",NA,5.5549,5.5549,0,"N/A","N/A",5308203.262,33,6088,565,NA,33,628.3276,1,628.3276,5308203.262
5671,6133,565,0.8427,-14.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4088,5.4088,0,"N/A","N/A",929177.1278,36,5671,565,NA,36,614.3122,1,614.3122,929177.1278,"N/A","N/A",NA,5.561,5.561,0,"N/A","N/A",3756197.401,33,6133,565,NA,33,628.3276,1,628.3276,3756197.401
5596,6133,565,0.8123,-14.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4008,5.4008,0,"N/A","N/A",1159541.0712,36,5596,565,NA,36,614.3122,1,614.3122,1159541.0712,"N/A","N/A",NA,5.561,5.561,0,"N/A","N/A",3756197.401,33,6133,565,NA,33,628.3276,1,628.3276,3756197.401
6088,6259,565,0.7149,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.5549,5.5549,0,"N/A","N/A",5308203.262,33,6088,565,NA,33,628.3276,1,628.3276,5308203.262,"N/A","N/A",NA,5.6145,5.6145,0,"N/A","N/A",136650.0015,28,6259,565,NA,28,616.3277,1,616.3277,136650.0015
7637,8576,566,0.8291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0223,6.0223,0,"N/A","N/A",23273270.7445,80,7637,566,NA,80,546.4878,1,546.4878,23273270.7445,"N/A","N/A",NA,6.3257,6.3257,0,"N/A","N/A",8956053.099,80,8576,566,NA,80,546.488,1,546.488,8956053.099
7637,8225,566,0.8112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0223,6.0223,0,"N/A","N/A",23273270.7445,80,7637,566,NA,80,546.4878,1,546.4878,23273270.7445,"N/A","N/A",NA,6.1809,6.1809,0,"N/A","N/A",10367146.1588,80,8225,566,NA,80,546.4877,1,546.4877,10367146.1588
8225,8576,566,0.7865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.1809,6.1809,0,"N/A","N/A",10367146.1588,80,8225,566,NA,80,546.4877,1,546.4877,10367146.1588,"N/A","N/A",NA,6.3257,6.3257,0,"N/A","N/A",8956053.099,80,8576,566,NA,80,546.488,1,546.488,8956053.099
8839,9022,567,0.7695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.4752,6.4752,0,"N/A","N/A",1972003.4498,79,8839,567,NA,79,682.8058,1,682.8058,1972003.4498,"N/A","N/A",NA,6.531,6.531,0,"N/A","N/A",2799368.9814,80,9022,567,NA,80,682.8058,1,682.8058,2799368.9814
1901,1978,568,0.9795,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.5992,2.5992,0,"N/A","N/A",14244153.37,74,1901,568,NA,74,217.1333,1,217.1333,14244153.37,"N/A","N/A",NA,2.5934,2.5934,0,"N/A","N/A",7759218.1207,80,1978,568,NA,80,217.1071,1,217.1071,7759218.1207
1901,1955,568,0.9795,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.5992,2.5992,0,"N/A","N/A",14244153.37,74,1901,568,NA,74,217.1333,1,217.1333,14244153.37,"N/A","N/A",NA,2.6091,2.6091,0,"N/A","N/A",1601543.05462,62,1955,568,NA,62,217.0966,1,217.0966,1601543.05462
1955,1978,568,1,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,2.6091,2.6091,0,"N/A","N/A",1601543.05462,62,1955,568,NA,62,217.0966,1,217.0966,1601543.05462,"N/A","N/A",NA,2.5934,2.5934,0,"N/A","N/A",7759218.1207,80,1978,568,NA,80,217.1071,1,217.1071,7759218.1207
11960,11964,570,0.9081,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,8.4253,8.4253,0,"N/A","N/A",15878287.996,80,11960,570,NA,80,193.9891,1,193.9891,15878287.996,"N/A","N/A",NA,8.4384,8.4384,0,"N/A","N/A",7240510.024,80,11964,570,NA,80,193.9891,1,193.9891,7240510.024
4131,11960,570,0.8425,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.3345,4.3345,0,"N/A","N/A",5180587.44,80,4131,570,NA,80,194.1176,1,194.1176,5180587.44,"N/A","N/A",NA,8.4253,8.4253,0,"N/A","N/A",15878287.996,80,11960,570,NA,80,193.9891,1,193.9891,15878287.996
4131,11964,570,0.892,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.3345,4.3345,0,"N/A","N/A",5180587.44,80,4131,570,NA,80,194.1176,1,194.1176,5180587.44,"N/A","N/A",NA,8.4384,8.4384,0,"N/A","N/A",7240510.024,80,11964,570,NA,80,193.9891,1,193.9891,7240510.024
3041,11960,570,0.7364,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,3.2774,3.2774,0,"N/A","N/A",3404120.721,80,3041,570,NA,80,194.1176,1,194.1176,3404120.721,"N/A","N/A",NA,8.4253,8.4253,0,"N/A","N/A",15878287.996,80,11960,570,NA,80,193.9891,1,193.9891,15878287.996
