"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_BS_1.mzML Peak area","t0_BS_2.mzML Peak area","t0_BS_3.mzML Peak area","t0_BS_C.mzML Peak area","t0_Ec_1.mzML Peak area","t0_Ec_2.mzML Peak area","t0_Ec_3.mzML Peak area","t0_Ec_C.mzML Peak area","t1_BS_1.mzML Peak area","t1_BS_2.mzML Peak area","t1_BS_3.mzML Peak area","t1_BS_C.mzML Peak area","t1_Ec_1.mzML Peak area","t1_Ec_2.mzML Peak area","t1_Ec_3.mzML Peak area","t1_Ec_C.mzML Peak area","t2_BS_1.mzML Peak area","t2_BS_2.mzML Peak area","t2_BS_3.mzML Peak area","t2_BS_C.mzML Peak area","t2_Ec_1.mzML Peak area","t2_Ec_2.mzML Peak area","t2_Ec_3.mzML Peak area","t2_Ec_C.mzML Peak area","t3_BS_1.mzML Peak area","t3_BS_2.mzML Peak area","t3_BS_3.mzML Peak area","t3_BS_C.mzML Peak area","t3_Ec_1.mzML Peak area","t3_Ec_2.mzML Peak area","t3_Ec_3.mzML Peak area","t3_Ec_C.mzML Peak area","t4_BS_1.mzML Peak area","t4_BS_2.mzML Peak area","t4_BS_3.mzML Peak area","t4_BS_C.mzML Peak area","t4_Ec_1.mzML Peak area","t4_Ec_2.mzML Peak area","t4_Ec_3.mzML Peak area","t4_Ec_C.mzML Peak area","t5_BS_1.mzML Peak area","t5_BS_2.mzML Peak area","t5_BS_3.mzML Peak area","t5_BS_C.mzML Peak area","t5_Ec_1.mzML Peak area","t5_Ec_2.mzML Peak area","t5_Ec_3.mzML Peak area","t5_Ec_C.mzML Peak area","t6_BS_1.mzML Peak area","t6_BS_2.mzML Peak area","t6_BS_3.mzML Peak area","t6_BS_C.mzML Peak area","t6_Ec_1.mzML Peak area","t6_Ec_2.mzML Peak area","t6_Ec_3.mzML Peak area","t6_Ec_C.mzML Peak area","t7_BS_1.mzML Peak area","t7_BS_2.mzML Peak area","t7_BS_3.mzML Peak area","t7_BS_C.mzML Peak area","t7_Ec_1.mzML Peak area","t7_Ec_2.mzML Peak area","t7_Ec_3.mzML Peak area","t7_Ec_C.mzML Peak area","t8_BS_1.mzML Peak area","t8_BS_2.mzML Peak area","t8_BS_3.mzML Peak area","t8_BS_C.mzML Peak area","t8_Ec_1.mzML Peak area","t8_Ec_2.mzML Peak area","t8_Ec_3.mzML Peak area","t8_Ec_C.mzML Peak area","t9_BS_1.mzML Peak area","t9_BS_2.mzML Peak area","t9_BS_3.mzML Peak area","t9_BS_C.mzML Peak area","t9_Ec_1.mzML Peak area","t9_Ec_2.mzML Peak area","t9_Ec_3.mzML Peak area","t9_Ec_C.mzML Peak area"
9541,794.6502408,6.830152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9542,508.5446576,6.842608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,28231.99,3766,3766,3766,189362.06,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,4407.103,5062.679,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9544,682.8056115,6.850334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9545,587.3703078,6.834552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,5248.962,4207.8257,3824.6738,3766,3766,3766,3766,3766,8120.724,14434.599,14037.025,3766,3766,3766,3766,3766,12046.257,8278.756,7638.327,3766,3766,3766,3766,3766,11156.955,13703.588,6753.8174,3766,3766,3766,3766,3766,14072.485,7967.206,7967.7354,3766,3766,3766,3766,3766,8020.1577,7449.634,3766,4582.135,3766,3766,3766,3766,14533.105,12879.902,8539.084,11008.581,3766,3766,3766,3766,20737.62,19430.29,17048.89,15186.297
9546,537.5349702,6.8922596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38089.547,41702.062,767706.1,166643.77,76392.79,42289.953,18219.85,32537.902,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9547,586.4379828,6.838314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216616.47,25045.873,81804.414,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9553,393.2963314,6.8198237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9555,859.5391265,6.8426037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9556,717.4675992,6.793933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9558,1003.20553,6.86753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9561,352.8972966,6.8761497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9562,1042.801275,6.904388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9563,230.1399145,6.8579583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9564,768.6337931,6.848658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9565,610.624436,6.9075117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199059.88,232250.67,2519069.8,772652.6,305710.9,155003.16,110254.04,160556.61,11673.908,12059.023,7642.744,60357.656,8099.8457,12139.088,3881.123,29966.145,4575.598,7402.0264,19156.3,5988.5996,23674.441,3766,3766,3766,3766,3766,3766,17030.787,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,40358.227,43921.85,3766,11403.018,5858.614,3766,35874.66,12199.355,4502.454,19791.059,3766,12729.033,22036.754,15910.5,15373.901,16864.229,35716.6,21471.117,8799.8125,3766,15857.073,3766,12028.292,8709.85,7087.7715,8877.049,18157.746
9566,282.2790144,6.8447924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,91710.25,3766,152525.2,135702.52,124652.805,3766,140521.14,111128.67,122700.59,3766,113611.33,109281.22,106621.67,3766,123918.69,129067.05,131938.27,3766,129402.45,130804.64,110957.09,3766,110585.47,106760.35,113224.51,109149.5,74168.86,57924.113,96366.516,98349.52,111271.93,114516.27,108192.94,94158.73,92843.56,107011.164,104832.51,95211.94,86288.59,91853.164,101037.83,89493.086,78704.78,95918.87,81552.9,86310.92,69038.84,69018.266,83829.91,83541.91,78099.24,48670.07,60800.965,85929.9,4975.9917,20838.22,17684.004,18803.676,36797.977,30913.002,20397.299,24380.441,22142.285,28932.418,30313.566,20776.238,24593.248,11553.369,29937.896,38218.383,8169.84,39224.703,8314.962,17703.736,6681.087,5343.742,9040.797,9291.735
9567,410.8559937,6.8410416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9568,571.3329855,6.85459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21296.26,29235.389,33755.06,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9569,593.3147917,6.857294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108127.29,140549.67,162377.05,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,5375.296,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9571,644.4221229,6.85459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23660.633,30349.684,30492.908,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9572,526.4316627,6.8662095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9573,1001.206251,6.878742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9577,750.406802,6.9082212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412896.97,422124.3,425329.38,158072.56,356243.12,358477.47,355449.8,75959.164,16204.719,3766,3766,3766,3791.8896,925224.25,27379.328,7648.5576,3766,7783.3276,10970.265,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,4418.59,3766,13478.13,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3829.4087,3766,3766,3766,3766,3766,3766,3766,9217.562,3766,3766,6471.0547,60769.234,56920.21,52425.574,3766,3766,3766,3766,3766,3766,3766,3766
9581,906.8257337,6.9139404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,8194.409,10497.116,35001.71,63624.332,36201.527,48390.164,80698.93,40228.15,64053.31,13704.752,48666.93,75577.85,63235.65,38972.87,80413.23,19372.143,87168.4,101662.3,83315,57981.72,56131.777,79623.766,92541.97,80910.234,96751.625,30389.633,94115.805,96471.37,99074.02,83483.53,97497.14,96239.26,242163.66,104017.13,108344.93,9114.993,103673.164,12091.89,32196.688,93196.57,50971.84,109476.82,106528.484,82468.12,108786.21,98770.75,116240.586,111945.2,114886.46,67162.2,13960.093,42624.34,55757.875,58156.76,48176.094,50514.688,9147.376,33666.586,68617.85,47906.613,46400.01,75831.29,81187.5,64068.336,33939.008,70556.18,39529.023,10951.4375,78181.414,82971.38,17111.7,46589.457,72933.68,30303.44,7558.1743,42564.887
9583,480.4157575,6.863031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,4061.5542,3766,12427.055,33389.312,29795.748,3766,4066.2603,5953.8667,3766,3766,10529.442,14241.742,12979.376,3766,3766,3766,3766,3766,13456.439,21628.633,10754.677,6496.7646,3766,5341.395,3766,3766,11930.383,26152.305,16805.6,5148.391,3766,3766,3766,3766,15425.285,21301.17,8885.348,6802.6816,3766,3766,3766,3766,16863.223,25990.73,11309.212,3766,3766,3766,3766,3766,5217.5522,3766,3766,3766,3766,3766,3766,3766,3766,3766,6097.0054,3766,3766,3766,3766,3766,3766,4475.67,3766,3766,3766,3766,3766,3766
9585,768.4975397,6.863201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34862.31,4027.7815,35563.152,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9587,368.3310814,6.929268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,53226.76,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,8382.589,11258.258,10587.8955,3766
9589,1077.224407,6.8932014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9591,656.5154891,6.851088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9592,981.2782674,6.9222565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9594,816.6324662,6.8800955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18785.262,73295.5,60232.414,26458.666,61377.79,23677.986,39411.105,31958.66,8491.323,3766,3766,3766,3967.3088,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9595,780.6343505,6.8833523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707368,459515.38,276317.6,175783.84,566996.75,285273.7,127602.43,182601.39,147681.27,61468.613,12668.641,21579.21,17440.701,90327.75,19783.64,39194.016,63561.246,27867.135,34090.918,15795.195,7792.603,14806.2705,3991.8525,3953.0862,5861.521,6601.2383,5770.3047,7072.101,20529.773,5673.746,3766,3766,5387.653,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9597,559.5171509,6.934083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37880.355,41141.242,847569.06,181690.19,211554.28,133316.84,126027.4,70599.18,17476.75,10407.445,3766,35922.605,30692.414,9878.549,3766,26067.025,3766,3800.6152,18402.299,22432.4,25227.973,12076.789,3766,3766,3766,3766,3766,19897.258,3766,9124.268,16859.336,3766,3766,7100.7783,3767.103,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,4119.5576,3766,3766,3766,3766,3766,61576.28,61304.105,3766,21079.535,27921.385,22017.645,43826.848,29066.875,22456.537,32089.91,24346.852,54260.266,59618.684,58742.676,32078.682,42436.266,31823.553,36011.504,24369.193,6766.17,27684.246,26578.555,25480.795,18903.695,3766,19862.955,28244.7
9600,312.3258415,6.881533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22307.14,4756.74,10963.747,3766,12228.196,12271.102,13239.715,3766,12096.262,9915.764,16454.95,3766,10198.385,11942.622,9227.733,3766,19701.342,11941.134,18397.865,3766,7148.62,11254.177,15226.727,3766,13105.16,15219.478,16876.908,14800.317,7031.1235,17846.559,6944.368,7886.176,18910.44,13205.526,23270.766,19344.209,7375.977,7117.922,7632.04,6388.329,14434.392,23051.97,19012.25,18394.959,6446.412,8009.042,4153.8643,5101.0034,11102.308,25477.566,8988.529,7355.1694,6254.462,5064.5874,5226.169,5622.642,8190.631,5656.8833,4824.7534,6304.464,5581.873,6958.931,6680.133,6734.1416,6934.6045,6302.819,9688.035,7604.2383,5399.216,6296.546,4135.403,7698.0444,5407.272,8364.1875,6942.8696,8858.43,5879.246,8081.2144,3766,5386.1006
9601,1075.225437,6.8981705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9602,392.3729993,6.866912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9603,982.2773178,6.9291496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9605,1076.226336,6.915283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9608,374.3416434,6.9444814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,8764.09,6430.6245,6185.265,3766,6843.7446,8992.141,6585.2114,3766,4703.706,6198.269,5235.544,3766,6560.67,7145.8877,7269.8726,3766,5574.412,4191.555,4845.004,3766,5248.8877,17434.377,5972.713,6754.7793,4675.272,21927.408,3766,3869.4868,5232.0825,6070.7363,4803.4683,4236.1396,4014.3281,3766,3766,3766,11358.388,11214.65,6074.397,4135.4116,3766,3766,3766,3766,8166.68,11836.721,3766,3766,3766,3766,3766,3947.4897,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
9609,647.4583903,6.919048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70415.8,52368.598,22998.332,23595.559,31226.541,38690.875,64354.867,7784.857,16479.617,3766,3766,3766,3766,129688.57,6799.5747,6627.5215,4741.0435,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,5223.4263,3766,3766,17186.629,13129.422,51015.863,71635.25,3766,3766,3766,3766,3766,3766,3766,3766
